original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
179810,Quem Se Importa ?,"um documentário documentário sobre empreendedores sociais ao redor do mundo. pessoas que estão fazendo mudanças, trazendo soluções, gerando enorme impacto social ... que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.8,0.8,179810|416456|1139248|829810|1360565,Quem Se Importa ?|Levante!|Quando o Computador Sobe o Morro|Mr. Dreamer|Convenium
1375395,E Tudo Sob o Sol Está em Tom,"um terror hélio, calouro na faculdade, descobre seus sentidos e sua própria mente através de um evento psicodélico, estranho e apavorante. o evento é cercado por uma silhueta monstruosa, sua melhor amiga, sangue e rock. enquanto isso, um estudante de cinema reflete sobre suas ideias e aspirações sobre o fazer cinematográfico. com temas como monstro, surrealismo, subversão, psicodelia, horror estranho, terror, cinema brasileiro, filme experimental, horror, vitória-es, brasil",1.0,1.0,1.0,1.0,0.8,0.8,1375395|113562|1313467|1380847|1391895,E Tudo Sob o Sol Está em Tom|Delírios de um Anormal|Cesta Dimensão|BOSQUE|Espectro
187600,Amante Latino,"um drama o colégio em que o cantor sidney magal estudou na infância é hipotecado para uma empresa que pretende transformar o local em um complexo industrial, destruindo a área verde existente ao redor e expulsando os ciganos que ali residem há muitos anos. ao lado de sua ex-professora e dos ciganos, magal organiza um show para arrecadar fundos e evitar essa situação, mas o chefão da empresa fará de tudo para impedir o sucesso da apresentação. com temas como gypsy, musical",1.0,1.0,1.0,1.0,0.6,0.6,187600|371729|718661|667241|735838,Amante Latino|Moleque Tião|Mansão Bem Assombrada|Cabeça de Nêgo|Os Espetaculares
545179,Flores,"em meio aos encontros e desencontros cotidianos, a construção de grandes empreendimentos imobiliários modifica a arquitetura da cidade. enquanto isso, o tempo entalha suas marcas. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.0,0.0,545179|583452|1124491|1187741|788957,Flores|Parquelândia|Entre Muros|Relatos Urbanos|Noções de Casa
1169259,O Último Rock,"um drama jovens se reúnem para uma festa antes de entrar em lockdown por causa da covid-19. eles conversam sobre música, artes, trabalho e o futuro incerto, sem saber quando poderão se encontrar novamente.",1.0,1.0,1.0,1.0,0.4,0.4,1169259|984114|463442|180371|1398170,O Último Rock|Epitáfio|5 Mentiras|Vai Que Dá Certo|ESTRANGULADOR DOS TRILHOS
1181752,Expressa,"um documentário ""expressa"" mostra a cena do hip-hop capixaba presente na grande vitória, na perspectiva dos próprios artistas. dividido em duas categorias: trap e batalha de rap, o documentário conta a história desses 4 personagens e os ambientes que eles fazem parte. com temas como armadilha, documentário musical, documentário, música, vitória-es, brasil, capixaba de hip-hop, capixaba, batalha de rap",1.0,1.0,1.0,1.0,1.0,1.0,1181752|1205295|340432|1057517|842192,"Expressa|Rap de Saia|Vadiação|Aqui Favela, o Rap Representa|SpeedfreakS: Psicopata Camarada"
1297307,O Carnaval é de Pelé,"um documentário, drama pelé, um enfermeiro aposentado de 67 anos que caminha lentamente. a sua história se confunde com a história do carnaval de caruaru, sua cidade natal. é o mais antigo membro vivo do centenário boi tira-teima, um grupo de bumba-meu-boi que teve como um dos mestres seu falecido pai, o grande mestre gerson.  acompanhamos sua rotina construindo uma carapaça de um animal para o folguedo, enquanto ele relembra um pouco da sua trajetória pessoal com o carnaval de caruaru e da sua",1.0,1.0,1.0,1.0,0.8,0.6,1297307|1433456|745324|322638|434762,O Carnaval é de Pelé|Ione|Para Verônica|Sonhos de Menina Moça|Está Tudo Aí!
36122,Acquária,"um ficção científica, família, ação, aventura nesta grande aventura, sarah e kim vivem a saga de sobreviver em acquaria, um lugar cheio de perigos e misterios. com seus amigos, gaspar e guili, vivem desafios e emoções em busca do bem mais raro e precioso da terra: a água. nesta história exuberante, acquaria mostra um futuro distante no qual o planeta azul já não pode ser assim chamado. a terra está praticamente esgotada, após agressões constantes à natureza. com temas como futuro, terra, diretor",1.0,1.0,1.0,1.0,0.25,0.25,36122|756488|1048794|163252|637683,Acquária|Entardecer|Espumas ao Vento|O Império do Desejo|Tuã Ingugu (Olhos d'Água)
547916,Não Estamos Sonhando,"um drama sim, nós faremos um mundo. não estamos sonhando. luta a luta o faremos, peça por peça o faremos, pedaço por pedaço o faremos. não estamos sonhando. com temas como sonhos, literatura que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,1.0,1.0,547916|1462662|1146848|710425|1399036,Não Estamos Sonhando|LITURGIA|é proibido sonhar?|República|A Stone Story
735838,Os Espetaculares,"um comédia um comediante stand up precisa entrar numa competição para escapar da prisão e salvar seu bolso. nessa trajetória inusitada, terá como companhia uma nerd, um sonhador e um lunático. do diretor de minha mãe é uma peça e da produtora de vai que dá certo.",1.0,1.0,1.0,1.0,1.0,1.0,735838|1199425|1034334|1224167|684125,Os Espetaculares|Stand Up - Minha Vida é Uma Piada|Rir Para Não Chorar|Loja de Inconveniências|Foram os Sussurros que Me Mataram
1067607,Não matei ninguém e mesmo assim fui ao Cinema,"um comédia em um universo paralelo, um jovem embarca em uma inusitada aventura em busca do último cinema de guerrilha de sua cidade, se envolvendo com presos políticos e desafiando o estado totalitário. com temas como cinema marginal",1.0,1.0,0.5,0.6309297535714575,0.4,0.4,379754|1067607|417512|331081|1360565,Os Marginais|Não matei ninguém e mesmo assim fui ao Cinema|É Um Caso de Polícia!|Caveira My Friend|Convenium
1140641,Tangos e Tragédias Para Sempre,"um documentário sendo obrigados a fugir de sua terra natal após a chegada do rock and roll, kraunus sang e o maestro pletskaia cantavam e contavam suas desventuras. interpretados por hique gomez e nico nicolaiewsky, a dupla era formada por personagens do espetáculo tangos e tragédias, que se apresentou por quase três décadas em porto alegre e foi sucesso por todo o país. com depoimentos de hique gomez, parentes, amigos e colaboradores, a trajetória desse espetáculo e de seus criadores tem neste",1.0,1.0,1.0,1.0,0.8,0.8,1140641|874619|1252407|456111|765531,Tangos e Tragédias Para Sempre|Bom Dia Sem Companhia|Cazuza - Sonho de uma Noite no Leblon|Reencontros com Eduardo Coutinho|O Amor Dentro da Câmera
645275,Quando a Terra Treme,"a partir da história de um casal e seu filho, que têm suas vidas abaladas pela tragédia de mariana (mg), walter salles fez um filme de denúncia, que evidencia as sequelas emocionais e o descaso do governo.",1.0,1.0,1.0,1.0,0.0,0.0,645275|175125|807459|183678|495469,Quando a Terra Treme|Matou a Família e Foi ao Cinema|Menino Azul|A Margem|A Morte Inventada - Alienação Parental
449180,Histórias de Cama & Mesa,"um comédia, romance o desenhista divorciado bob camargo (marcos palmeira), após 14 anos de fidelidade conjugal, não quer mais saber de relacionamentos sérios – só de aproveitar os momentos, como um típico solteirão. o que mais preza na vida são os amigos, com os quais sai para beber, divertir-se e jogar futebol. eles são armando (marco ricca), um homem separado que vive se fazendo de viúvo solitário para atrair as mulheres; miguel (ângelo antônio), um tipo romântico que nunca se casou e está sem",1.0,1.0,1.0,1.0,0.8,0.5,449180|373680|250520|1172730|376896,Histórias de Cama & Mesa|A Cama ao Alcance de Todos|Lance Maior|A Doce Mulher Amada|Mulher
1438110,No Norte da Saudade,"um documentário kalú kariú, homem trans, nortista, repleto de arte e poesia, nos convida a embarcar em uma odisseia particular atravessada por saudades e memórias que transcendem o espaço-tempo. após 8 anos longe de casa ele relata como transforma a saudade em manancial de criação. com temas como experimental, estudante de cinema, documentário",1.0,1.0,1.0,1.0,0.8,0.8,1438110|829810|300933|1338488|1394929,No Norte da Saudade|Mr. Dreamer|Diário de Sintra|2024: Uma Odisséia na Unijorge|Eu me tornei outra coisa
54955,Boleiros: Era uma Vez o Futebol...,"um drama em um bar de são paulo, como acontece em quase todas as tardes estão reunidos um grupo de ex-jogadores de futebol, que se encontram para relembrar antigas glórias e histórias curiosas do tempo em que ainda eram jogadores profissionais. com temas como esportes, futebol (futebol)",1.0,1.0,1.0,1.0,0.4,0.4,54955|355495|568019|39539|838001,Boleiros: Era uma Vez o Futebol...|Viagem ao Fim do Mundo|Minas do Futebol|Inacreditável: A Batalha dos Aflitos|Liberta
359807,Chico: Artista Brasileiro,"um documentário, música presença permanente no cenário cultural e no imaginário coletivo dos brasileiros, pela riqueza de músicas, poemas, dramaturgia e romances construídos ao longo dos últimos 50 anos, chico buarque neste filme irá conversar com a própria memoria, mostrar seu cotidiano, seu método de trabalho, seu processo criativo, sua trajetória. a montagem de um show com chico e convidados, é o eixo, ao redor do qual irá girar o filme. a partir das canções apresentadas, o protagonista vai n",1.0,1.0,1.0,1.0,1.0,0.7,359807|172293|230936|480519|270524,"Chico: Artista Brasileiro|Palavra (En)Cantada|És tu, Brasil|Paulo Autran – O Senhor dos Palcos|Dominguinhos"
133569,Febre do Rato,"um drama febre do rato é uma expressão popular típica da cidade de recife, que designa alguém que está fora de controle, alguém que está danado. e é assim que zizo, um poeta inconformado e de atitude anarquista, chama um pequeno tablóide que publica às próprias custas.  o personagem está sempre às voltas com o universo que criou ao seu redor. um mundo todo particular, onde saciar os desafortunados é uma mistura de benefício com altas doses de maldade.  um dia todas as convicções de zizo parecem",1.0,1.0,1.0,1.0,0.75,0.75,133569|645036|1148095|1391904|1377848,Febre do Rato|ISTO NÃO É UMA FICÇÃO.|Os ratos estão de parabens ou a inevitável perambulação do ser|Ecos Do Silêncio|Sabor de Quê
1047664,Balcão,"um documentário uma conversa com donos de bares da cidade de ritápolis - minas gerais - brasil. uma pequena cidade do interior com uma forte presença e pressão da religião católica. com temas como cidade pequena, documentário social, cinema brasileiro",1.0,1.0,1.0,1.0,1.0,1.0,1047664|449689|1011289|365343|1337233,Balcão|Do Triunfo à queda do Império Vitoriano|Da Ponte Pra Cá|Crônica da Demolição|Os Mestres Pelznickel's
1155381,Amores Pandêmicos,"um romance o filme “amores pandêmicos” retrata a história de três casais que vivem diferentes fases de amor durante a quarentena. com a pandemia se estendendo, os personagens são forçados a buscar novas formas de criar, de amar e de manter a saúde mental saudável, que é meio impossível.",1.0,1.0,1.0,1.0,0.6,0.6,1155381|47672|341860|1376169|1181237,Amores Pandêmicos|Como Fazer um Filme de Amor|Cleo e Daniel|O Diabo Em Nós|Apaixonada
1309386,O Punk Goiano: Vozes Trans,"um documentário existem pessoas trans no movimento punk? como o punk resiste em um estado tão conservador como goiás? será que ele é aberto para liberdade de gênero? com temas como transexualidade, punk rock, gênero, punk hardcore, punk",1.0,1.0,0.5,0.6309297535714575,0.8,0.8,542783|1309386|533945|1378452|577602,"Maravilhosa|O Punk Goiano: Vozes Trans|Punk em São Paulo: Garotos do Subúrbio|Movimento Hip-Hop: Londrina, 2024|Elas Só Transam no Disco"
198653,Pindorama,"um drama ambientado durante o período da descoberta e colonização inicial do brasil. o título refere-se a uma palavra que os povos nativos usavam para as terras costeiras: ""pindorama"" ou ""lugar das pequenas árvores"". um filme pesado e grandioso, foi vaiado quando foi exibido no festival de cannes de 1971.",1.0,1.0,1.0,1.0,0.25,0.25,198653|652320|590712|536803|254882,Pindorama|Bandeiras|O Barato de Iacanga|O Monstro Caraíba|Pulmão da Arquibancada
231230,Aventuras com Tio Maneco,"um aventura, ficção científica, família, comédia tio maneco (flávio migliaccio) leva os filhos de seu cunhado alfredo (walter forster), os meninos beto (lui farias) e zequinha (maurício farias), para passar férias no sítio do avô em mato grosso. o avô é um rádio-amador maníaco, obcecado em contatar seres de outros planetas. ao chegarem ao sítio, tio maneco e os sobrinhos descobrem um disco voador. logo eles têm contato com seres minúsculos, que informam que o avô está em poder de um robô enviado",1.0,1.0,1.0,1.0,0.5,0.3125,231230|1294295|1213277|1027253|985176,Aventuras com Tio Maneco|The Guardian|Criança Enjaulada|A Filha do Palhaço|Capitão Tocha
181191,Os Trapalhões e o Rei do Futebol,"um comédia, família os amigos cardeal (renato aragão), elvis (dedé santana), fumê (mussum) e tremoço (zacarias) trabalham como faxineiros e roupeiros do independência futebol clube. devido às disputas de poder entre os cartolas velhaccio (josé lewgoy) e barros barreto (mílton moraes), o técnico da equipe é demitido. por acidente, o escolhido para assumir o cargo é cardeal. para surpresa de todos o time começa a vencer seus jogos, o que não agrada a alguns cartolas da equipe. com a ajuda do repór",1.0,1.0,1.0,1.0,0.8,0.5,181191|448633|243451|428519|426861,Os Trapalhões e o Rei do Futebol|Futebol em Familia|Copa de Elite|Os Penetras 2: Quem Dá Mais?|O Cangaceiro Sanguinário
806550,A Associação,"um documentário desde o início da última década, tem-se tornado cada vez mais fácil entrar no mundo da música, de tal modo que hoje em dia até mesmo pessoas de baixa renda e da periferia tem acesso a produção de conteúdo. isso é algo maravilhoso! no entanto, a medida facilidade de acesso aumenta, a facilidade de sucesso diminui. se antigamente havia a certeza de “vou lançar uma música, logo terei sucesso!“, nos dias atuais a realidade é outra e a meritocracia não é uma verdade absoluta nesse mes",1.0,1.0,1.0,1.0,0.8,0.8,806550|1360565|1398337|1174757|448319,A Associação|Convenium|Como se Ninguém Estivesse Olhando|Um Espaço Para Sonhar|Sangue Marginal
