original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
616266,Carne,"um animação, documentário crua, mal passada, ao ponto, passada e bem passada. através de relatos íntimos e pessoais, cinco mulheres compartilham suas experiências em relação ao corpo, da infância à terceira idade. com temas como curta -metragem",1.000000,1.000000,1.000000,1.000000,0.600000,0.400000,"616266,1433456,522168,980312,1361315","Carne,Ione,Mulheres Alteradas,(Des)Proporcional,Unbowed"
756099,Incompatível,"um comédia, romance patrícia, uma jovem noiva, começa a ler um livro de autoajuda chamado “encontrando o par perfeito: teste de compatibilidade”, de uma psicóloga que é a nova febre na capital paulista. convencida pelo best-seller, a jovem noiva decide cancelar seu casamento com seu namorado, fábio, dois dias antes da cerimônia. após se mudar para o apartamento do seu melhor amigo, o rapaz descobre o real motivo da separação e decide se vingar da psicóloga.",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"756099,1173558,621984,261457,376896","Incompatível,O Lado Bom de Ser Traída,A Fome do Sexo,A Arte de Amar Bem,Mulher"
896896,O tempo que nos resta,"um fantasia, drama, mistério três mulheres e o local que as aprisiona. umas às outras e à própria casa. nessa condição, elas e tudo que há ali retorna ao que nos é mais primitivo: os sonhos e as histórias. com temas como sonhos, surrealismo, solidão, estátua",1.000000,1.000000,1.000000,1.000000,1.000000,0.533333,"896896,710425,229483,1307903,1394193","O tempo que nos resta,República,Sonho de Valsa,Pequenas Criaturas,A Tragédia das Imagens"
1169903,Cana Quente,"um drama índio é um cortador de cana que vive numa cidade no interior de são paulo. ao ser acusado do assassinato de uma jovem, ele põe em risco os segredos dos relacionamentos que acontecem na cidade. com temas como classe social, senhorio",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1169903,417512,379754,536797,175125","Cana Quente,É Um Caso de Polícia!,Os Marginais,Na Mira do Assassino,Matou a Família e Foi ao Cinema"
582150,Lamento,"um drama, thriller sem perspectiva de uma vida melhor e no seu limite emocional, elder enfrenta o período mais difícil de sua vida e as sérias consequências de suas decisões. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,0.625000,"582150,1397304,446934,1391382,156180","Lamento,Trópico de Leão,Uma Vida Inteira,A Armadilha,Amor?"
1294758,In The Arms of the Viola,"um documentário o documentário aborda um pouco sobre a musica e a viola caipira, tendo como seu representante, um grande violeiro, chico lobo. com temas como juliano souza, puc minas, nos bracos da viola, chico lobo",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1294758,98361,671696,1087225,395953","In The Arms of the Viola,Saravá,O Triunvirato,Fabinho,O M da Minha Mão"
1438337,Os Altruístas,"sydney (mariana ximenes) é uma estrela de novela à beira de um ataque de nervos. tão famosa quanto desequilibrada, ela comete uma atitude extrema depois de conviver e sustentar, por algum tempo, um grupo de jovens engajados nas mais variadas causas sociais, todos amigos de seu namorado. intensa, politicamente incorreta, sydney vive com um grupo de jovens radicais, que dividem o seus dias entre passeatas, discussões e manifestações. namora tony (miguel thiré), e seu irmão ronald (kiko mascarenhas",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"1438337,195452,1304415,156341,912266","Os Altruístas,As Amorosas,Mar.INA,Polaróides Urbanas,Os Vencidos"
256197,O Amanhã Será Melhor,"um drama drama que focaliza os problemas dos imigrantes europeus que procuram realizar seus sonhos num mundo novo e difícil. jaime barcellos é um professor que aceita trabalhar de padeiro; luigi picchi, um jovem ambicioso que termina como pedreiro na obra que esperava ser administrador e miro cerni sofre um acidente que coloca em risco todos os seus planos. junto com ilka soares, explorada pelo marido, todos colocam suas esperanças no futuro.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"256197,199432,433081,1148808,555590","O Amanhã Será Melhor,O Canto do Mar,Vida de Balconista,Céu Limpo,Rasga Coração"
1378884,Zoya,"um mistério, drama zoya e sua mãe vivem em uma casa simples na roça. após a recente perda de muriel, a mãe se afasta emocionalmente, imersa em suas preocupações, enquanto zoya lida com o luto de forma curiosa, buscando entender os mistérios que envolvem a morte. em meio à dor silenciosa, as duas percorrem caminhos distintos para lidar com a perda e a falta de respostas. com temas como mistério, cinema negro",1.000000,1.000000,1.000000,1.000000,0.800000,0.500000,"1378884,256186,807459,1136592,1209043","Zoya,Mãe e Filha,Menino Azul,Neirud,Memorável Elizabeth"
195515,As Feras,"um drama psicólogo passa por dificuldades quando sua namorada resolve ser atriz numa peça onde todas as mulheres que trabalham na produção são lésbicas. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"195515,522168,1111821,1403816,1175555","As Feras,Mulheres Alteradas,Tempo de Ensaio,Entre Corpos,Teatro de Máscaras"
1081782,Cicatrizes,"um drama um senhor, uma vida e cicatrizes ainda abertas.  carlos é um homem beirando seus 70 anos, sua vida parece pacata e suas únicas felicidades são a música e sua filha aurora, certas marcas de seu passado ainda o assombram e talvez nunca desapareçam. com temas como trauma, ditadura militar, música",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1081782,1243567,393448,446934,1391382","Cicatrizes,Homem Valente,Amor e Desamor,Uma Vida Inteira,A Armadilha"
1300872,Sertão Bruto,"um drama a saga de sigismundo na vida adulta rememora suas experiências no sertão nordestino. o filme é um ir e vir, do presente para o passado e diversas personagens do mundo sertanejo vão sendo apresentadas em suas narrativas. com temas como sertão",1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,"1300872,622445,299800,1336951,251338","Sertão Bruto,Raízes do Sertão,A Luneta do Tempo,Mandinga de Gorila,Olho Nu"
52751,Cronicamente Inviável,"um comédia o filme mostra trechos das histórias de 6 personagens, mostrando a dificuldade de sobrevivência mental e física em meio ao caos da sociedade brasileira, que atinge a todos independentemente da posição social ou da postura assumida.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"52751,257157,968519,245869,350724","Cronicamente Inviável,Tudo Bem,Brasileiríssima,Selva Trágica,3%"
1397215,Nociva,"um terror depois de anos fumando rotineiramente para aliviar o estresse, verônica percebe que, de um dia para o outro, seu corpo começa a apodrecer de dentro para fora. com temas como horror corporal que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"1397215,818836,1145344,1243039,1403816","Nociva,Capitu e o Capítulo,Combustão Espontânea,Suposto Fim,Entre Corpos"
807383,Olho de Palha,"um terror, animação um ritual de natureza desconhecida condena seu principal participante a um destino hediondo. com temas como ritual, pernambuco, terror, caruaru, animação 3d que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.500000,0.375000,"807383,622714,1220982,1403816,1366162","Olho de Palha,Açougueiros,Destino de filmar,Entre Corpos,Dois de Paus"
942647,Distrito 666,"um thriller em um mundo distópico no ano de 2042, jovens descobrem segredos do governo sobre a pandemia. lutando contra a opressão, eles tentam sobreviver em confinamento absoluto. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"942647,829810,832963,297278,199889","Distrito 666,Mr. Dreamer,TRABALHEI ATÉ ONTEM,Na Quebrada,Cabra-Cega"
544453,O Mistério da Carne,"um drama, romance abençoado seja o domingo que é dia de encontrar giovana. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.000000,0.000000,0.000000,0.000000,0.800000,0.700000,"842797,236310,480637,249890,1310194","Igrejinha da Serra,Mar de Rosas,Saudade,Sábado Alucinante,Solstício"
1146493,"Sandy: Nós, Voz, Eles - Ao Vivo","“nós, voz, eles” é um projeto da cantora e compositora brasileira sandy, que consiste em duetos com artistas musicais brasileiros em estúdio. as canções incluídas no projeto foram lançadas individualmente e precedidas por seus respectivos episódios, que fazem parte da websérie “nós, voz, eles”, onde é mostrado o processo de concepção das canções. após o lançamento individual das canções, elas foram compiladas em dois álbuns, lançados em 2018 e 2022.  em 2023 a cantora lança a versão ao vivo do p",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"1146493,865192,158791,722315,40309","Sandy: Nós Voz Eles - Ao Vivo,Sandy: Manuscrito - Ao Vivo,Zizi Possi: Para Inglês Ver... e Ouvir,Tribalistas Ao Vivo,Acústico MTV: Cássia Eller"
1402457,Sabiá,"um mistério, romance sabiá acompanha o despertar de um romance inesperado entre duas mulheres que compartilham o mesmo espaço, mas permanecem invisíveis uma para a outra. em uma casa, onde cada cômodo revela novas possibilidades, as protagonistas se movem entre móveis de madeira, objetos coloridos e a formalidade de roupas sociais, capturando a tensão de um amor nascente em tempos de aparências e normas regulamentares. o ritmo da história é marcado por um relógio impiedoso e uma rádio que toca m",1.000000,1.000000,1.000000,1.000000,0.400000,0.300000,"1402457,1310194,1277778,438602,1205154","Sabiá,Solstício,A Menina e o Pote,Lamparina da Aurora,Te Vejo Amanhã?"
261278,Esse Mundo é Meu,"um drama pedro trabalha numa serralheria em que não recebe aumento há anos, o que o impede de se casar. toninho, engraxate, junta dinheiro para comprar uma bicicleta. paralelamente, o sentimento de injustiça toma conta dos dois jovens, desencadeando um misto de impotência e revolta contra o sistema.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"261278,194778,889357,623780,152263","Esse Mundo é Meu,O Grande Momento,A Jangada,Os Parças 2,Navalha na Carne"
751629,Anitta: Ao Vivo no Rock in Rio,"um música anitta, em 2019, pisa ao rock in rio (brasil) pela primeira vez e direto do palco mundo ela traz um show vibrante cantando seus grandes sucessos e,  em homenagem ao início de sua carreira, dedica esse show ao funk com direito a paredão de caixa de som da furacão 2000 e mc andinho como convidado especial abrindo o espetáculo. com temas como funk",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"751629,1357708,1353248,1357706,634489","Anitta: Ao Vivo no Rock in Rio,OneRepublic: Rock in Rio 2024,Funk Brasil - 5 Visões do batidão,Travis Scott: Rock in Rio 2024,Titãs: Live Rock in Rio 2017"
963760,Uma Saída Só,"um drama, mistério, thriller back in fertilidade: saindo pela não-resposta e entrando pelos olhares da meditação. com temas como experimento, meditação que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,"963760,236310,818836,1355615,1403816","Uma Saída Só,Mar de Rosas,Capitu e o Capítulo,Caminho para a Inexistência,Entre Corpos"
1177862,Indústria Cultural,"um documentário neste curta-montagem, de forma direta e crítica, é abordado o tema indústria cultural e suas consequências. com temas como documentário que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1177862,1258027,767993,448319,1073308","Indústria Cultural,Entretempos Entremeios,Antropofagia Marginal,Sangue Marginal,Do Útero Ao Túmulo"
864793,Planetário,"“os céus estão cheios delas” que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"756488,818836,1462662,1135438,669220","Entardecer,Capitu e o Capítulo,LITURGIA,Reminiscência,Estamos Todos na Sarjeta Mas Alguns de Nós Olham as Estrelas"
167468,Filme Demência,"um fantasia, drama um pequeno industrial de cigarros, falido economicamente e em crise doméstica, é praticamente exilado da casa pela mulher e passa a refugiar-se em visões e alucinações. como na lenda de fausto, terá de encontrar seu correspondente mefisto, que durante a história lhe aparecerá de várias formas e personalidades.",1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,"167468,710425,1359358,236310,831811","Filme Demência,República,Apartamento 62,Mar de Rosas,O Homem Sombra"
836251,Referências,"um documentário documentário com entrevistas com nomes importantes do cinema negro brasileiro. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"836251,340423,1127700,480519,1084576","Referências,A Negação do Brasil,VOCÊ É NEGRO,Paulo Autran – O Senhor dos Palcos,Rio Negro"
